gender,Near_Location,Partner,Phone,Contract_period,Age,Month_to_end_contract,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
0,1,1,1,12,28,12,0.544631511,0.532543154,0
0,1,0,1,12,28,11,2.853807625,2.75017632,0
1,1,1,1,12,30,12,0.561016625,0.565700507,0
1,1,1,1,6,33,6,2.38132072,2.522189103,0
1,1,0,1,1,26,1,2.421835703,2.336439531,0
1,0,0,1,1,27,1,0.158709351,0,1
0,1,1,1,12,26,12,0.63931062,0.577858816,0
1,0,0,1,1,25,1,0.594069313,0.130168692,1
1,1,1,1,1,33,1,3.084568305,3.26177521,0
0,1,0,1,1,27,1,1.502147084,1.361153965,0
1,1,0,1,1,31,1,0.605093383,0.304265178,1
1,1,0,1,12,34,12,0.960267783,1.054448218,0
0,1,1,1,1,27,1,0.445332959,0.233666449,1
1,1,1,1,12,30,12,1.872141586,1.834113312,0
0,1,1,1,12,30,6,0.22168843,0.362742446,0
1,1,0,1,1,21,1,2.507653906,2.812503348,1
1,1,0,1,6,33,6,2.815872444,2.790480516,0
0,1,1,1,1,31,1,0.435671209,0.42464644,0
1,1,1,0,12,28,11,2.193232614,1.380942373,1
0,0,0,1,1,29,1,2.031536929,1.082313458,1
0,0,1,1,12,25,12,0.633322995,0.541691543,0
0,1,0,1,1,34,1,1.961099953,2.013307652,0
1,1,1,1,6,28,6,2.771893859,2.855788502,0
0,1,0,1,1,24,1,1.892467617,1.935355219,0
1,1,1,1,6,32,6,1.342644553,1.119787257,0
1,1,1,1,6,28,6,2.312164942,2.279385573,0
0,1,0,1,1,30,1,1.855965939,0.302484279,1
0,1,1,1,1,26,1,1.582308713,0.703820853,1
0,1,0,1,1,33,1,0.590503226,0.820739217,0
0,1,1,1,12,27,12,0.516892959,0.614981291,0
0,1,0,1,1,33,1,1.306742139,1.447407441,0
1,1,0,1,1,28,1,2.737433338,2.11086091,1
1,1,1,0,12,28,11,0,0,0
1,0,0,1,6,29,6,1.236885657,1.132979433,0
0,1,1,1,6,29,5,1.66415451,1.656340725,0
1,1,1,1,12,29,10,1.789042535,1.764484214,0
1,1,0,1,1,32,1,1.061489217,0.327702507,1
0,0,1,1,1,28,1,1.816383573,1.912492147,0
1,1,1,1,12,29,11,2.964097094,3.040982139,0
1,1,1,1,12,29,11,2.026086311,2.120761737,0
0,1,0,1,1,25,1,1.777663321,1.11760747,1
0,1,1,1,1,24,1,1.499483419,1.301922607,1
0,0,1,1,1,31,1,2.505449106,2.510375932,0
0,1,0,1,1,32,1,0.562640973,0.632326105,0
0,1,0,1,1,27,1,1.310948072,0.446056806,1
1,1,1,1,12,28,7,3.283130909,3.21057079,0
1,0,1,1,6,39,6,3.685728246,3.886263023,0
0,1,0,0,1,29,1,1.832083153,1.236577173,1
0,1,0,1,1,29,1,2.972380776,2.868042772,0
0,1,0,0,6,35,2,2.67376686,2.750781289,0
1,0,1,1,12,32,12,2.836168236,2.973266941,0
1,1,0,1,12,25,10,1.689700066,1.645644316,0
1,0,1,1,6,23,6,2.258813884,2.346880975,0
0,1,0,1,6,29,6,1.047380765,1.053659187,0
1,1,0,1,6,23,6,2.588136423,2.340501796,1
0,1,1,1,12,30,12,1.956281825,2.110844465,0
0,1,1,1,1,30,1,1.931587643,1.730921512,0
0,1,0,1,12,31,12,1.968098633,1.756819703,0
0,1,1,1,6,35,6,0.624704358,0.649683191,0
1,1,1,0,6,30,4,1.893257292,1.86927972,0
1,0,1,1,12,28,10,1.636704823,1.630601124,0
1,1,0,1,1,25,1,2.810619135,2.91181507,0
0,1,1,1,6,34,6,2.921922035,2.945273689,0
0,1,1,0,1,32,1,0.265597825,0.337859037,0
1,1,0,1,1,30,1,1.787706873,1.856281791,0
1,1,0,0,1,32,1,2.96702937,3.066051826,0
0,1,0,1,1,28,1,1.461706871,0.081210207,1
0,1,1,1,12,35,11,1.041475962,0.981801394,0
0,1,0,1,1,26,1,2.38032872,2.543671691,0
0,1,1,1,1,25,1,1.545907751,0.795567342,1
0,0,0,1,1,26,1,1.534496242,1.474630321,0
1,1,1,1,12,28,11,1.528125712,1.43458698,0
0,1,1,1,1,35,1,1.89668652,1.78375585,0
1,1,1,1,1,30,1,3.296183692,3.43179649,0
0,1,1,1,1,29,1,2.686537161,2.802172644,0
0,1,0,1,1,23,1,0.284961997,0.033128609,1
0,1,1,1,1,33,1,0.387635317,0.477012081,0
1,1,1,1,6,28,6,2.593352447,2.642220774,0
1,1,1,1,12,36,11,2.235837954,2.113850662,0
1,1,1,1,6,29,5,1.796251783,1.685170948,0
0,1,1,1,12,31,11,3.351569213,3.229318418,0
0,1,0,1,1,33,1,1.379197145,1.357018336,0
0,1,1,1,12,34,12,2.759221375,2.80848484,0
0,1,1,1,12,32,9,2.127083771,2.065861075,0
0,0,0,1,1,26,1,1.348232204,0.710400031,1
1,0,1,1,6,25,5,0.856899993,1.033939402,0
0,1,0,1,12,32,9,2.964730764,2.911843065,0
1,1,0,1,1,31,1,2.490960434,2.355622668,0
1,1,0,1,12,24,12,1.214212859,1.29712615,0
1,1,1,1,1,25,1,1.496656266,0.992315266,1
0,1,0,1,1,37,1,3.547834729,3.576007677,0
0,1,1,1,1,31,1,1.543689595,1.544273135,0
0,1,1,1,1,29,1,2.13249891,2.345472344,0
0,1,1,1,6,29,4,3.650142095,3.633426034,0
0,1,0,1,1,28,1,0.547046335,0.318289903,1
1,1,0,1,1,31,1,2.56038656,2.406633235,0
0,0,0,1,1,29,1,1.667618206,1.822988121,0
0,0,1,1,1,33,1,2.00812932,2.03248691,0
1,0,0,1,1,31,1,3.078770877,3.151323313,0
1,1,1,1,1,31,1,2.09890426,2.052060589,0
1,1,0,1,1,28,1,1.920819378,1.737226662,1
0,1,0,1,6,31,4,1.354928979,1.344248441,0
1,1,0,1,1,32,1,2.243069509,2.172360681,0
0,1,1,1,6,26,6,2.467860972,2.478302012,0
0,1,0,1,1,27,1,2.171474795,1.796149428,1
1,1,0,0,6,33,6,2.077199166,1.997619817,0
0,1,1,1,12,29,7,2.863927417,2.976063046,0
0,1,1,1,1,23,1,1.904912067,1.859883302,1
0,1,1,1,12,34,10,3.265158374,3.2634838,0
1,1,0,0,1,26,1,2.15383428,1.847636166,1
1,1,0,1,1,19,1,0.998504689,0.836991867,0
1,1,0,1,1,21,1,3.41725585,3.429057952,0
0,1,0,1,1,26,1,1.317952393,1.360788393,0
0,1,1,1,1,24,1,1.76827399,1.257865961,1
1,1,1,1,6,27,6,2.492840642,2.556267302,0
0,1,0,1,12,34,12,2.885634522,2.898031102,0
1,1,0,1,1,35,1,3.662763242,3.763380787,0
1,1,1,0,12,35,11,0.555092062,0.343238121,0
0,1,0,1,1,32,1,0.76451573,0.843826232,0
0,1,0,1,1,26,1,2.859056888,2.937589756,0
1,1,1,0,6,34,5,3.896427326,3.939824443,0
0,0,0,1,6,28,6,3.077302731,3.125543588,0
1,1,0,1,12,29,12,1.240260648,1.14708465,1
0,1,1,1,12,24,12,0.13517812,0.149979138,0
0,1,1,1,12,29,12,1.44730834,1.474853282,0
0,0,0,1,1,32,1,2.272211299,2.098052958,0
1,1,0,1,1,32,1,2.971488209,3.08730522,0
1,0,0,0,6,27,6,2.043251664,2.284210939,0
1,1,0,1,1,25,1,0.143431423,0.610661375,1
1,1,1,0,12,31,11,1.464849169,1.50258146,0
0,1,1,1,12,31,7,1.901641617,1.937499944,0
0,1,1,1,1,28,1,0.507411134,0.482976301,1
1,1,0,1,1,27,1,1.654287713,1.606790479,0
1,1,1,1,1,29,1,1.407770576,0.677348645,1
1,1,0,1,6,24,6,2.788533133,1.507730168,1
1,1,0,1,1,28,1,2.263425843,1.618472792,1
1,1,0,1,1,30,1,1.690530002,1.53290623,1
0,1,0,1,1,31,1,2.422424743,2.514096122,0
1,1,1,1,1,27,1,1.198344548,0.936181902,1
0,0,0,1,1,24,1,1.609230014,0.82388725,1
1,1,0,1,1,29,1,1.367760794,0.628353062,1
0,1,1,1,1,27,1,2.649488887,2.628931806,0
0,1,0,1,6,29,5,1.750356325,1.797684282,0
1,1,0,1,1,28,1,0.86189834,1.524367165,1
0,1,0,1,1,31,1,1.299476679,1.305000271,0
1,1,0,1,6,34,6,1.976985224,2.135778135,0
1,1,1,1,1,27,1,1.671952352,0.653310787,1
1,1,0,1,6,30,6,0.771559788,0.701829515,0
1,0,0,1,6,32,6,3.689609066,3.747831797,0
1,1,0,0,1,33,1,2.711463539,2.630317214,0
0,1,0,1,1,26,1,2.220491053,2.060425111,1
0,1,0,1,1,33,1,2.277814725,2.413135218,0
0,1,0,1,1,28,1,1.06285758,1.138593835,0
0,1,1,1,6,32,6,1.27799729,1.328133513,0
0,1,1,1,6,26,6,3.796494162,3.815189906,0
1,1,0,1,6,29,6,0,0,0
1,1,0,1,6,25,4,1.905592173,1.608635061,1
1,1,0,1,1,34,1,2.472398201,2.532523187,0
1,1,1,1,12,35,6,2.693568453,2.921441128,0
0,1,0,1,1,31,1,2.182034159,1.84628421,1
1,1,0,1,12,34,12,1.532256934,1.650610305,0
0,1,1,1,12,32,12,0.902727902,0.815678718,0
1,1,1,1,12,38,11,2.813840913,2.809066588,0
0,0,1,1,1,27,1,0.648257586,0.673733699,1
0,1,1,1,1,23,1,2.523215222,2.503653355,0
0,1,0,1,12,30,12,2.882833283,2.660948973,0
1,1,1,1,12,25,12,1.376127291,1.380044663,0
1,1,1,1,6,25,6,2.379663876,2.354596096,0
0,1,1,1,12,27,12,1.044191034,0.963113921,0
0,1,1,1,12,29,9,1.541611291,1.613682484,0
1,1,0,1,1,22,1,2.443970092,1.041818863,1
0,1,0,1,6,31,6,2.225611208,2.122839644,0
1,1,0,1,12,29,12,4.147937469,4.257202503,0
0,0,1,1,6,33,5,2.447197443,2.63650207,0
1,0,0,1,1,28,1,1.998216126,1.961709988,0
0,1,0,1,6,30,6,2.025192048,1.935557558,0
1,1,0,1,1,28,1,3.613640806,3.50401286,0
0,0,0,1,1,32,1,1.196674483,1.31519686,0
1,1,0,1,1,32,1,1.99975488,1.896575341,1
1,1,0,1,12,32,9,0.539126229,0.505089897,0
0,1,1,1,1,27,1,0.384611249,0.339742657,0
0,1,1,1,6,27,5,3.605939674,3.615541981,0
1,1,0,1,1,21,1,2.5647752,2.434941357,0
0,0,1,1,6,31,6,0.999705221,1.052202398,0
1,1,1,1,12,31,11,2.487323152,2.586062292,0
1,1,1,1,12,24,12,2.610718046,2.524823796,0
1,1,0,0,1,32,1,3.827079376,3.702821226,0
0,1,0,1,6,32,6,2.729040901,2.702609811,0
1,1,1,1,6,30,3,1.180913335,1.145639294,0
1,1,0,1,12,31,12,0.598709059,0.629288701,0
0,1,0,1,6,28,6,4.485934431,4.314892919,0
1,0,0,0,1,29,1,1.213406917,1.320838786,0
0,1,1,0,6,34,6,2.15790159,2.047149468,0
1,1,1,0,6,25,6,1.771923174,1.287943677,1
1,0,0,1,1,29,1,0.322938177,0,1
1,1,1,1,6,31,6,0,0,0
0,1,0,1,1,30,1,1.255341106,0.362532357,1
1,1,0,1,6,26,6,2.917559569,3.083980517,0
0,1,1,1,6,32,6,0,0,0
1,1,0,0,6,30,6,2.907120397,2.827611191,0
1,1,0,1,1,24,1,1.83279814,1.145567018,1
1,1,1,1,1,30,1,2.397639361,2.02545202,1
1,0,0,1,1,24,1,2.066461671,1.745928792,1
0,1,1,1,1,22,1,1.081582038,0,1
1,1,1,1,1,34,1,2.247414233,2.306417834,0
1,1,1,1,1,24,1,0.175718452,0,1
0,1,1,1,1,33,1,3.039827548,3.040982108,0
1,1,0,1,12,31,12,2.846168185,2.749323514,0
0,1,0,1,1,27,1,2.767131651,2.895174484,0
0,1,0,0,1,32,1,2.201487442,2.153676197,0
1,1,1,0,6,31,6,1.705100452,1.636030531,0
1,1,1,0,12,29,12,1.472778972,1.622414066,0
0,0,0,1,1,20,1,0.169254286,0.024341442,1
0,1,0,1,6,31,6,0.835577678,0.780425595,0
1,1,0,1,1,24,1,1.171124595,1.158276564,1
1,1,1,1,1,23,1,1.774200105,0.42546544,1
0,1,0,1,6,25,6,3.819904985,3.717134243,0
0,1,0,1,1,32,1,1.005577773,1.027102611,0
0,1,1,1,12,30,12,2.642465085,2.659097159,0
0,0,1,1,1,28,1,3.658322361,3.703222917,0
1,1,0,1,6,35,4,2.383444409,2.346652652,0
1,1,0,1,1,24,1,0.799421893,0,1
1,0,1,1,1,25,1,0.854321244,0.328791954,1
0,1,1,1,6,23,3,4.259118107,4.273456886,0
1,1,0,1,1,27,1,2.011402745,1.991823838,0
1,1,0,1,12,27,11,2.323107537,2.396561619,0
1,1,0,1,12,31,7,2.099472779,2.100122433,0
1,1,0,1,6,28,6,2.148418454,2.248677503,0
1,1,0,1,1,37,1,2.258926972,2.285683988,0
0,0,1,1,1,34,1,0.52601505,0.590475959,0
0,1,0,1,1,28,1,2.000556403,1.461581467,1
0,1,0,1,1,28,1,1.464451755,0.828874132,1
0,1,1,1,1,26,1,1.242356731,1.027848521,1
1,1,0,1,1,30,1,0.388782152,0.509801195,0
1,1,1,1,6,29,5,1.168159505,0,1
0,1,0,1,1,31,1,2.487512097,2.450972041,0
1,1,0,1,1,28,1,2.064807522,1.615647024,1
1,1,0,1,1,26,1,2.40123827,2.316510461,0
0,1,1,1,1,27,1,0.834244033,0.715077604,0
0,1,1,1,12,28,12,3.777030142,3.774651271,0
1,1,1,1,6,25,6,0,0.087308602,0
1,1,0,1,1,29,1,1.35668606,0.934886461,1
1,1,1,1,12,31,11,1.303360351,1.438923477,0
0,1,0,1,1,28,1,0.597033004,0.685103328,0
0,1,1,1,6,33,6,1.650271893,1.592025052,0
0,1,0,1,1,27,1,0.971550245,0.712696067,1
1,1,0,1,1,27,1,1.426598317,1.377893425,0
1,1,0,1,1,32,1,3.007039539,2.801864077,0
1,1,1,1,12,34,12,3.905693186,3.923965233,0
1,1,1,1,6,32,4,1.302534837,1.261329519,0
1,1,1,1,1,23,1,1.359215308,0.728973242,1
1,1,1,1,6,27,6,2.062116252,1.998498074,0
0,1,0,1,6,31,6,2.654837036,2.57743643,0
0,1,0,1,1,31,1,2.845112876,2.559921564,1
1,1,0,1,1,29,1,2.639119614,2.655650544,1
1,1,0,1,1,30,1,2.15067113,2.045647791,1
1,1,0,1,1,26,1,0.405820985,0,1
1,1,0,1,1,31,1,1.231930568,1.137711486,0
1,1,0,0,1,23,1,1.371255207,1.24426431,1
1,0,0,1,6,31,6,2.455801673,2.457739101,0
0,1,0,1,12,29,12,2.480040213,2.396395613,0
0,1,0,1,1,28,1,2.339075412,2.207435894,0
1,1,0,1,12,25,10,2.006400244,2.141546032,0
0,1,0,1,6,30,5,2.897095349,2.91539226,0
1,1,0,1,6,28,6,1.35087619,0.910520365,1
0,1,1,1,12,36,11,0.373781348,0.524202691,0
0,1,0,1,1,26,1,1.609770975,1.71944075,0
1,0,0,1,1,20,1,0.418439623,0.400042715,0
0,1,0,1,1,31,1,3.115190751,3.075886021,0
1,1,1,1,1,20,1,0.603978667,0,1
0,1,0,1,6,24,6,2.143511991,2.20649552,0
1,1,1,1,1,30,1,1.578865209,1.779220812,0
1,1,0,1,6,28,6,1.168677594,1.196978948,0
1,0,0,1,12,30,9,0.725374476,0.744802922,0
1,1,0,1,1,30,1,2.150959384,2.173060655,0
1,1,0,1,1,29,1,2.42772105,1.5810797,1
0,1,1,1,6,34,5,1.805095625,1.848815405,0
0,1,1,1,6,30,5,0.036262097,0,0
1,1,1,1,12,27,11,2.371041638,2.385847336,0
1,1,0,1,1,34,1,2.330513504,2.328603752,0
1,1,1,1,6,27,6,2.56639718,2.584210462,0
0,1,1,1,6,23,6,1.795015123,1.487449449,1
0,1,0,1,1,29,1,2.705851175,2.608057222,0
1,1,1,0,6,32,6,3.030724217,3.029313101,0
0,1,1,1,1,25,1,2.347759429,2.173955656,0
0,1,0,1,1,26,1,2.547886069,2.594622599,0
1,1,0,1,1,31,1,1.737744517,1.069571483,1
0,0,1,1,1,34,1,1.360172344,1.368865959,0
0,1,1,1,6,34,4,2.323206077,1.778299959,1
1,1,1,1,6,31,4,1.698882161,1.903653862,0
0,0,0,1,1,31,1,1.287507929,1.232917237,0
1,1,1,1,1,27,1,1.444964902,1.728273496,1
0,1,0,0,1,31,1,0.994767328,0.937440392,0
0,1,0,1,1,32,1,1.439024922,1.076682889,1
0,1,1,1,1,37,1,2.355655949,2.451223173,0
1,1,0,1,1,36,1,3.164273484,3.094509568,0
0,1,0,1,1,31,1,0.917242796,0.885859731,0
1,1,0,1,1,31,1,2.157311134,2.041093468,0
1,1,0,1,1,27,1,0,0,0
1,0,1,1,1,25,1,3.060349997,3.118922529,0
1,1,1,1,1,28,1,0.547336992,0.668896902,0
0,1,1,1,6,27,5,0.728143695,0.653641609,0
0,1,0,1,1,27,1,0.304241369,0,1
1,1,1,1,12,29,12,2.613745059,2.511603083,0
0,1,1,1,1,30,1,1.991888277,1.059020403,1
1,1,0,1,1,26,1,1.770007981,1.18033135,1
0,1,0,0,6,29,5,2.232153772,2.21141515,0
0,1,1,1,12,34,12,2.6575644,2.559249212,0
0,1,1,1,12,29,7,0.967261627,1.025458212,0
1,1,1,1,1,21,1,1.148028089,1.107143347,0
1,1,1,1,1,28,1,2.996507323,3.111244761,0
0,1,1,1,6,27,6,0,0.066073878,0
1,0,1,1,1,32,1,1.329882586,1.435856791,1
0,1,0,1,1,36,1,4.178499283,4.081358526,0
0,1,1,1,6,33,6,3.355148723,3.415382626,0
0,1,0,1,1,28,1,2.305536927,1.923776318,1
1,0,1,1,1,25,1,3.898184012,3.855509117,0
0,1,0,1,1,28,1,2.587717552,1.332572821,1
1,0,1,1,1,27,1,2.108083892,1.092013608,1
0,1,1,0,1,29,1,2.299485031,2.318457434,0
1,1,1,1,12,35,12,2.598011393,2.584081596,0
0,1,1,1,12,24,12,1.753040809,1.893308298,0
1,1,0,1,6,33,6,0.333746207,0.42089408,0
1,0,0,1,1,26,1,0.353185843,0,1
1,0,1,0,1,29,1,2.388683139,2.552139812,0
1,1,0,0,1,26,1,0.915357098,0,1
0,1,0,1,1,29,1,0.667696936,0.564066412,0
0,0,0,1,1,29,1,3.14244791,2.356268151,1
1,1,1,1,12,22,10,4.14108507,4.165957065,0
1,0,0,1,1,25,1,1.931874466,1.068449215,1
0,1,1,1,6,29,6,1.305657235,1.416920544,0
0,1,0,1,1,28,1,0.052335997,0.13727342,1
0,1,1,1,12,31,9,1.913820234,1.813260069,0
1,0,0,1,1,24,1,1.501877663,1.775900728,1
0,0,1,1,1,23,1,1.86038476,1.215460917,1
0,1,1,1,1,30,1,2.025473232,1.416529187,1
1,1,1,1,12,26,9,0.715722878,0.630623555,0
1,1,1,1,6,30,6,1.989456375,2.064355306,0
0,0,1,0,6,32,6,2.864092022,2.848424897,0
0,1,0,1,12,33,12,3.21798947,3.39616637,0
0,1,0,1,1,26,1,2.278903063,1.929181872,1
1,1,1,1,1,36,1,2.774128766,2.819556293,0
0,1,0,1,1,24,1,2.523832627,1.775902276,1
0,1,1,1,12,34,11,3.435035997,3.471500306,0
1,1,1,1,12,31,12,3.135512235,3.197255692,0
1,0,0,1,1,30,1,1.38634396,0.912796431,1
1,1,0,1,1,28,1,1.107847347,1.113351935,0
1,0,1,1,1,28,1,1.339010714,1.513833101,0
0,1,1,1,1,27,1,0.134571869,0,1
0,1,0,1,12,32,11,0.222342972,0.102560542,0
1,0,0,1,1,31,1,1.315321588,1.360708443,0
1,1,1,1,6,26,4,1.477087203,1.552703433,0
0,1,0,1,1,34,1,2.748975268,2.808719496,0
0,1,1,1,6,30,6,0,0.149429364,0
1,1,0,1,12,22,11,2.400197271,2.270068228,1
0,0,1,1,1,33,1,0.980200228,0.996801246,0
0,1,1,1,12,30,12,2.801454114,2.712202493,0
1,1,1,1,1,26,1,2.265957751,2.803786642,1
0,1,0,1,1,26,1,2.141060437,2.376792561,0
1,1,0,1,6,30,6,1.789118186,1.838810845,0
0,1,0,1,6,31,6,4.033527468,3.953155017,0
1,0,0,1,1,29,1,2.366217391,2.376640034,1
1,0,0,1,1,31,1,1.328292988,1.425285862,0
1,1,0,1,12,30,10,2.752973451,2.72234861,0
1,1,1,1,12,28,10,2.349791341,2.10874519,0
0,1,0,1,1,22,1,2.024739961,1.473295825,1
1,1,0,1,1,29,1,1.750207874,1.608272708,0
0,1,0,1,1,32,1,0.888678841,0.935009277,0
0,1,0,1,6,28,6,1.42640877,1.243045261,0
0,1,1,1,6,32,6,2.112186291,2.260516392,0
1,0,1,1,12,33,12,1.599138375,1.326490892,0
1,1,0,1,1,30,1,2.360603762,2.315063527,0
0,1,0,1,12,32,9,2.422312199,2.474373617,0
0,1,1,1,6,32,6,2.906116457,2.888740318,0
0,1,1,1,12,28,12,2.370043503,2.364435862,0
0,1,0,1,1,32,1,2.970160695,2.931548519,0
0,1,1,1,12,32,11,2.529799683,2.562926896,0
0,1,1,1,1,28,1,1.475889436,1.526427513,0
0,0,0,1,1,27,1,1.561419393,1.465890498,1
1,1,1,1,6,32,6,0.755960296,0.563312694,0
0,1,1,1,1,31,1,4.497186371,4.504537407,0
1,1,1,1,1,26,1,1.693777887,1.621972913,0
1,0,0,1,1,34,1,2.153152053,2.084930191,0
1,1,0,1,1,26,1,1.038654399,0.480268368,1
1,1,0,1,1,34,1,0.559288541,0.561925037,0
0,1,1,1,12,27,7,3.751801461,3.822225541,0
0,1,0,1,1,30,1,1.412045146,1.507410147,0
0,1,0,0,1,26,1,1.293365747,1.612394368,1
1,1,1,1,1,29,1,1.093546407,1.09371985,0
0,1,0,1,1,31,1,2.099925501,1.970605508,0
1,1,1,1,12,31,3,2.481678095,2.443622777,0
0,0,0,1,1,27,1,2.333378854,1.775802466,1
0,1,1,1,12,34,10,0.738446561,0.862778111,0
0,1,1,1,1,26,1,1.047170284,0.474269426,1
0,1,0,0,1,31,1,2.575846142,2.568085524,0
0,1,1,1,6,32,6,2.540724206,2.677687367,0
0,0,0,1,1,30,1,3.599099838,3.722410561,0
1,1,0,1,1,31,1,1.72511408,1.61627848,0
0,1,0,1,1,28,1,0.518080725,0,1
0,0,0,0,1,27,1,1.544670376,0.817469715,1
0,0,0,1,1,21,1,1.48651529,0.435066982,1
0,1,0,1,1,33,1,1.507906439,1.542366751,0
1,1,0,0,1,31,1,1.243981115,1.269588283,0
0,1,0,1,1,27,1,0.734748673,0.109164329,1
1,1,0,1,1,28,1,2.899243826,3.16724753,1
0,1,1,1,6,32,6,2.172296546,2.166573104,0
1,1,1,1,12,33,11,1.76612905,1.682895913,0
0,0,1,1,1,33,1,3.451586163,3.350907071,0
1,1,0,1,1,31,1,2.109813291,1.518374401,1
1,0,0,1,1,24,1,0.285213545,0,1
0,1,1,1,12,32,12,1.009726797,1.224365486,0
1,1,0,1,1,26,1,0.587317184,0.652876478,0
0,1,1,1,1,23,1,1.828624949,0.703993341,1
1,1,0,1,12,32,12,1.975558706,2.007758985,0
0,1,1,1,1,31,1,1.222460597,1.399939947,0
0,1,0,1,12,30,8,3.812186724,3.821159311,0
0,1,1,1,12,32,8,2.721305031,2.867034221,0
0,1,1,0,1,30,1,2.825054961,2.708024722,0
1,1,1,1,12,35,12,0.064343022,0.127857637,0
1,1,0,1,1,23,1,1.849371467,1.265980133,1
0,1,1,1,12,30,11,1.337008964,1.517474025,0
0,1,0,1,1,28,1,0.808909644,1.372719893,1
1,1,0,1,12,29,12,1.108064979,1.248684925,0
1,0,0,1,12,36,12,3.001364908,3.087981738,0
0,0,0,1,6,26,6,3.017217202,2.914535823,0
0,1,0,1,12,28,11,0.977209609,1.095347856,0
0,1,1,0,1,31,1,0,0.17769119,0
0,1,0,1,12,29,12,0,0.181011854,0
0,1,0,1,1,34,1,2.674887241,2.664540022,0
0,0,0,1,1,31,1,2.029530359,1.173859474,1
0,1,1,1,6,29,6,1.331501499,1.224186078,0
1,1,0,0,1,23,1,2.947224849,2.701548188,1
0,1,0,1,1,30,1,2.379835949,1.115123436,1
1,1,0,1,6,36,6,3.117869593,3.006654215,0
1,1,0,0,6,28,4,2.163903148,2.939548754,1
1,0,1,0,1,26,1,2.340518204,1.336233005,1
0,1,1,1,12,33,12,3.528447439,3.359519672,0
0,1,1,1,1,26,1,2.124126809,1.754216714,1
1,1,0,1,6,27,6,0.677682868,0,1
1,1,1,1,1,24,1,1.966118582,1.758877697,1
1,0,0,1,6,27,6,0.604104745,0.636359786,0
1,1,1,1,12,26,9,1.862062848,1.890520848,0
0,1,0,1,1,24,1,2.137584136,1.997207657,1
1,1,0,1,1,26,1,2.47373326,2.49703922,0
1,1,0,1,6,28,6,2.973930438,2.93820405,0
1,1,1,1,1,34,1,0.803113316,0.528445816,1
0,1,1,1,1,30,1,1.691655323,1.646527012,0
0,1,0,0,1,26,1,2.203477883,1.905486811,1
1,0,1,0,1,29,1,1.209433508,1.190352329,0
1,1,1,1,1,31,1,1.7234257,0.980234988,1
1,1,0,1,6,30,5,2.622807043,2.743787091,0
1,1,1,1,12,28,12,3.36686562,3.323171205,0
0,1,0,1,1,32,1,1.248659912,1.383614193,0
1,1,0,1,1,28,1,3.206463239,2.992855449,0
0,1,1,1,12,35,9,2.057562282,2.058881322,0
0,1,0,1,6,29,4,1.53016537,1.456668243,0
0,1,0,1,1,31,1,1.229399744,1.096888269,0
1,1,0,1,6,29,5,3.16168956,3.327239476,0
1,1,0,1,6,27,6,2.917957571,3.018645246,0
0,1,1,1,1,30,1,0.517503195,0.522702167,0
1,0,1,1,1,32,1,1.545023201,1.541531675,1
1,1,0,1,6,31,4,3.504056444,3.671042835,0
1,1,0,1,1,29,1,2.398917896,2.286560336,0
0,1,0,1,12,35,11,2.643701927,2.550357108,0
1,1,0,1,12,31,12,2.297171799,2.280748213,0
0,1,0,1,1,26,1,1.570940049,0.183954302,1
0,1,0,1,12,28,12,3.190995855,3.194756878,0
0,1,0,1,1,30,1,3.001517689,3.045319379,0
0,0,1,1,6,27,6,2.778369976,2.668839608,0
0,1,0,1,12,25,12,2.233545638,2.126234955,0
0,0,1,1,6,26,3,2.126987871,2.023612921,0
0,1,1,1,12,31,12,2.60931858,2.677610283,0
1,1,0,1,1,29,1,0.146976962,0,1
1,1,1,1,12,28,12,2.901490267,2.885803268,0
0,1,1,1,1,31,1,2.176059215,2.144918566,0
0,1,0,1,1,30,1,0,0.082644953,0
1,1,0,1,1,29,1,1.700321479,1.283060514,1
1,0,1,1,1,29,1,1.259477003,1.106528001,0
0,1,0,1,1,28,1,1.412787635,0.536376169,1
0,1,0,1,6,25,3,0.669080543,0.573695652,0
0,1,0,0,6,29,6,2.766792223,2.858738476,0
0,1,0,1,1,34,1,0.652082256,0.7935766,0
1,1,0,0,1,30,1,1.653789332,1.738444147,0
1,1,1,1,1,24,1,1.54837003,1.473158544,0
0,1,0,0,12,31,12,1.064900573,1.164403401,0
0,1,1,1,1,27,1,4.531968586,4.779962523,0
0,0,0,1,1,37,1,1.740701743,1.860507669,0
1,1,1,1,6,28,6,1.82814378,1.881833884,0
0,1,0,1,12,34,6,3.0187887,2.848793627,0
0,1,1,1,12,34,7,1.066798906,0.992979012,0
0,0,0,1,1,26,1,1.613750898,0.160754715,1
0,1,1,1,6,29,6,1.362668257,1.371200446,0
0,1,0,1,1,32,1,1.835045075,1.759362257,0
1,1,1,1,12,33,12,1.335458295,1.000560645,0
0,1,0,1,1,32,1,2.517847814,2.401309724,0
1,1,1,1,12,34,6,0.801234642,0.7574482,0
0,1,0,1,1,25,1,1.178533889,0.857730025,1
1,1,1,0,12,27,2,2.256289152,2.170437136,0
0,0,0,1,1,28,1,1.756193693,0.800696843,1
0,1,0,0,1,30,1,1.923287095,1.5693743,1
0,1,1,1,1,20,1,2.094194947,1.913455018,1
0,1,1,1,1,33,1,0,0,0
